link,title,district,description,price
https://www.list.am/item/14393638,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 2/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 80 ք.մ., 2 սանհանգույց, 2/9 հարկ, կապիտալ վերանորոգված",126000
https://www.list.am/item/14645805,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 7/14 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 80 ք.մ., 7/14 հարկ, կապիտալ վերանորոգված",116000
https://www.list.am/item/15117454,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 8/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Ադմիրալ Իսակովի պողոտայում, 80 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",105000
https://www.list.am/item/20857034,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 8/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան, Զորավար Անդրանիկ Բ2 թաղամաս, 80 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",117000
https://www.list.am/item/20882467,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 4/6 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Սեբաստիայի փողոցում, 75 ք.մ., 4/6 հարկ, կապիտալ վերանորոգված, քարե շենք",105000
https://www.list.am/item/20445621,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 1/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 75 ք.մ., 1/9 հարկ, 2 սանհանգույց",90000
https://www.list.am/item/19396636,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 3/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Մալաթիայի փողոցում, 75 ք.մ., 2 սանհանգույց, 3/9 հարկ, կապիտալ վերանորոգված",95000
https://www.list.am/item/20299710,"Մալաթիա Սեբաստիա, 4 սեն., 75 ք.մ., 2/9 հարկ",Մալաթիա Սեբաստիա,"4 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 75 ք.մ., 2 սանհանգույց, 2/9 հարկ",105000
https://www.list.am/item/18219617,"Մալաթիա Սեբաստիա, 2 սեն., 71 ք.մ., 4/17 հարկ",Մալաթիա Սեբաստիա,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 71 ք.մ., 4/17 հարկ",137000
https://www.list.am/item/20819933,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 3/5 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Օհանովի փողոցում, 75 ք.մ., 3/5 հարկ, կապիտալ վերանորոգված",108000
https://www.list.am/item/19570132,"Մալաթիա Սեբաստիա, 3 սեն., 78 ք.մ., 9/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Կուրղինյան փողոցում, 78 ք.մ., կապիտալ վերանորոգված",92000
https://www.list.am/item/20464686,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 7/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան, Malatia St, 75 ք.մ., 7/9 հարկ, 2 սանհանգույց, կապիտալ վերանորոգված",112000
https://www.list.am/item/20779382,"Մալաթիա Սեբաստիա, 2 սեն., 72 ք.մ., 14/14 հարկ",Մալաթիա Սեբաստիա,"2 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 72 ք.մ., կապիտալ վերանորոգված",78000
https://www.list.am/item/18536877,"Մալաթիա Սեբաստիա, 3 սեն., 70 ք.մ., 2/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 70 ք.մ., 2/9 հարկ, 2 սանհանգույց",110000
https://www.list.am/item/20864549,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 8/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 80 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",117000
https://www.list.am/item/20464909,"Մալաթիա Սեբաստիա, 3 սեն., 78 ք.մ., 8/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Առնո Բաբաջանյան փողոցում, 78 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",123000
https://www.list.am/item/20202073,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 6/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 80 ք.մ., 6/9 հարկ, կապիտալ վերանորոգված",140000
https://www.list.am/item/18569063,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 1/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Մալաթիայի փողոցում, 75 ք.մ., 2 սանհանգույց, 1/9 հարկ, կապիտալ վերանորոգված",130000
https://www.list.am/item/20105011,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 2/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Մալաթիայի փողոցում, 75 ք.մ., 2/9 հարկ, կապիտալ վերանորոգված",126000
https://www.list.am/item/19113155,"Մալաթիա Սեբաստիա, 4 սեն., 80 ք.մ., 14/16 հարկ",Մալաթիա Սեբաստիա,"4 սենյականոց բնակարան, Բ-2 թաղամաս, 80 ք.մ., 14/16 հարկ, կապիտալ վերանորոգված",120000
https://www.list.am/item/19772709,"Մալաթիա Սեբաստիա, 2 սեն., 70 ք.մ., 2/9 հարկ",Մալաթիա Սեբաստիա,"2 սենյականոց բնակարան Ադմիրալ Իսակովի պողոտայում, 70 ք.մ., 2/9 հարկ, կապիտալ վերանորոգված, քարե շենք",92000
https://www.list.am/item/20500486,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 8/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 75 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",115000
https://www.list.am/item/19599294,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 1/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 75 ք.մ., 1/9 հարկ, կապիտալ վերանորոգված",86000
https://www.list.am/item/19299954,"Մալաթիա Սեբաստիա, 3 սեն., 78 ք.մ., 3/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Մալաթիայի փողոցում, 78 ք.մ., 2 սանհանգույց, 3/9 հարկ, կապիտալ վերանորոգված",96000
https://www.list.am/item/20853524,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 7/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 75 ք.մ., 7/9 հարկ, 2 սանհանգույց",112000
https://www.list.am/item/19826289,"Մալաթիա Սեբաստիա, 4 սեն., 78 ք.մ., 5/5 հարկ",Մալաթիա Սեբաստիա,"4 սենյականոց բնակարան Մալաթիա Սեբաստիայում, 78 ք.մ., կապիտալ վերանորոգված, քարե շենք",128000
https://www.list.am/item/20638223,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 17/17 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 80 ք.մ., կապիտալ վերանորոգված",155000
https://www.list.am/item/20769313,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 9/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 75 ք.մ., կապիտալ վերանորոգված",85000
https://www.list.am/item/20298946,"Մալաթիա Սեբաստիա, 2 սեն., 70 ք.մ., 6/7 հարկ",Մալաթիա Սեբաստիա,"2 սենյականոց բնակարան նորակառույց շենքում Սեբաստիայի փողոցում, 70 ք.մ., նախավերջին հարկ",145000
https://www.list.am/item/20891595,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 9/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 75 ք.մ., կապիտալ վերանորոգված",115000
https://www.list.am/item/20891590,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 8/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 80 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",107000
https://www.list.am/item/20769315,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 6/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Առնո Բաբաջանյան փողոցում, 75 ք.մ., 6/9 հարկ, կապիտալ վերանորոգված",115000
https://www.list.am/item/20265120,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 1/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Առնո Բաբաջանյան փողոցում, 75 ք.մ., 1/9 հարկ, կապիտալ վերանորոգված",110000
https://www.list.am/item/20821649,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 6/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 75 ք.մ., 6/9 հարկ, կապիտալ վերանորոգված",120000
https://www.list.am/item/20891580,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 2/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 75 ք.մ., 2/9 հարկ, կապիտալ վերանորոգված",120000
https://www.list.am/item/20726708,"Մալաթիա Սեբաստիա, 3 սեն., 78 ք.մ., 7/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 78 ք.մ., 7/9 հարկ, 2 սանհանգույց, կապիտալ վերանորոգված",119000
https://www.list.am/item/20849331,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 1/5 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Կուրղինյան փողոցում, 80 ք.մ., 1/5 հարկ, 2 սանհանգույց, կապիտալ վերանորոգված",115000
https://www.list.am/item/20325557,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 9/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 80 ք.մ., կապիտալ վերանորոգված",115000
https://www.list.am/item/12982068,"Մալաթիա Սեբաստիա, 3 սեն., 74 ք.մ., 5/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Առնո Բաբաջանյան փողոցում, 74 ք.մ., 5/9 հարկ, 2 սանհանգույց",94000
https://www.list.am/item/20340049,"Մալաթիա Սեբաստիա, 3 սեն., 78 ք.մ., 6/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Ծովակալ Իսակովի պողոտայում, 78 ք.մ., 2 սանհանգույց, 6/9 հարկ",90000
https://www.list.am/item/13778425,"Մալաթիա Սեբաստիա, 3 սեն., 74 ք.մ., 6/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 74 ք.մ., 6/9 հարկ, 2 սանհանգույց",110000
https://www.list.am/item/18874622,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 8/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Մալաթիայի փողոցում, 80 ք.մ., նախավերջին հարկ, 2 սանհանգույց",117000
https://www.list.am/item/20532086,"Մալաթիա Սեբաստիա, 3 սեն., 78 ք.մ., 4/5 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 78 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",92000
https://www.list.am/item/20569439,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 1/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Առնո Բաբաջանյան փողոցում, 75 ք.մ., 1/9 հարկ, կապիտալ վերանորոգված",97000
https://www.list.am/item/20504595,"Մալաթիա Սեբաստիա, 3 սեն., 70 ք.մ., 3/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 70 ք.մ., 3/9 հարկ, կապիտալ վերանորոգված",99000
https://www.list.am/item/19560653,"Մալաթիա Սեբաստիա, 3 սեն., 78 ք.մ., 6/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Առնո Բաբաջանյան փողոցում, 78 ք.մ., 6/9 հարկ, կապիտալ վերանորոգված",125000
https://www.list.am/item/20900897,"Մալաթիա Սեբաստիա, 3 սեն., 73 ք.մ., 1/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Առնո Բաբաջանյան փողոցում, 73 ք.մ., 1/9 հարկ, բարձր առաստաղներ",137000
https://www.list.am/item/20829806,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 9/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 75 ք.մ., կապիտալ վերանորոգված",87000
https://www.list.am/item/20125280,"Մալաթիա Սեբաստիա, 3 սեն., 70 ք.մ., 7/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 70 ք.մ., 7/9 հարկ, կապիտալ վերանորոգված",115000
https://www.list.am/item/19076340,"Մալաթիա Սեբաստիա, 2 սեն., 80 ք.մ., 8/9 հարկ",Մալաթիա Սեբաստիա,"2 սենյականոց բնակարան Ծովակալ Իսակովի պողոտայում, 80 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",95000
https://www.list.am/item/16769479,"Մալաթիա Սեբաստիա, 3 սեն., 79 ք.մ., 8/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Սեբաստիայի փողոցում, 79 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",111000
https://www.list.am/item/20440575,"Մալաթիա Սեբաստիա, 3 սեն., 73 ք.մ., 3/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 73 ք.մ., 2 սանհանգույց, 3/9 հարկ, կապիտալ վերանորոգված",95000
https://www.list.am/item/19389234,"Մալաթիա Սեբաստիա, 3 սեն., 72 ք.մ., 3/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 72 ք.մ., 2 սանհանգույց, 3/9 հարկ, կապիտալ վերանորոգված",95000
https://www.list.am/item/17183016,"Մալաթիա Սեբաստիա, 2 սեն., 70 ք.մ., 2/9 հարկ",Մալաթիա Սեբաստիա,"2 սենյականոց բնակարան Սեբաստիայի փողոցում, 70 ք.մ., 2/9 հարկ, կապիտալ վերանորոգված",105000
https://www.list.am/item/14222983,"Մալաթիա Սեբաստիա, 3 սեն., 78 ք.մ., 2/14 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 78 ք.մ., 2/14 հարկ, 2 սանհանգույց",112000
https://www.list.am/item/13139851,"Մալաթիա Սեբաստիա, 3 սեն., 76 ք.մ., 5/5 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 76 ք.մ., մի քանի պատշգամբ, կապիտալ վերանորոգված",96000
https://www.list.am/item/14765761,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 7/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 75 ք.մ., 2 սանհանգույց, 7/9 հարկ",115000
https://www.list.am/item/20467219,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 7/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 80 ք.մ., 2 սանհանգույց, 7/9 հարկ, կապիտալ վերանորոգված",116000
https://www.list.am/item/20535365,"Մալաթիա Սեբաստիա, 3 սեն., 77 ք.մ., 4/5 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 77 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",93000
https://www.list.am/item/20884033,"Մալաթիա Սեբաստիա, 3 սեն., 73 ք.մ., 6/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 73 ք.մ., 6/9 հարկ, 2 սանհանգույց",95000
https://www.list.am/item/20500475,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 3/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 75 ք.մ., 3/9 հարկ, կապիտալ վերանորոգված",100000
https://www.list.am/item/20765419,"Մալաթիա Սեբաստիա, 3 սեն., 71 ք.մ., 2/4 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Սեբաստիայի փողոցում, 71 ք.մ., 2/4 հարկ, բարձր առաստաղներ, կապիտալ վերանորոգված",130000
https://www.list.am/item/20069717,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 5/5 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Օհանովի փողոցում, 80 ք.մ., մի քանի պատշգամբ, կապիտալ վերանորոգված, քարե շենք",110000
https://www.list.am/item/13070098,"Մալաթիա Սեբաստիա, 4 սեն., 80 ք.մ., 8/9 հարկ",Մալաթիա Սեբաստիա,"4 սենյականոց բնակարան Կուրղինյան փողոցում, 80 ք.մ., մի քանի պատշգամբ, նախավերջին հարկ",110000
https://www.list.am/item/19296272,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 2/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 75 ք.մ., 2/9 հարկ, կապիտալ վերանորոգված",129000
https://www.list.am/item/19220847,"Մալաթիա Սեբաստիա, 3 սեն., 80 ք.մ., 4/5 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Մալաթիայի փողոցում, 80 ք.մ., նախավերջին հարկ, 2 սանհանգույց",95000
https://www.list.am/item/19068531,"Մալաթիա Սեբաստիա, 3 սեն., 75 ք.մ., 7/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 75 ք.մ., մի քանի պատշգամբ, 7/9 հարկ",130000
https://www.list.am/item/18701764,"Մալաթիա Սեբաստիա, 4 սեն., 73 ք.մ., 1/9 հարկ",Մալաթիա Սեբաստիա,"4 սենյականոց բնակարան Զորավար Անդրանիկի փողոցում, 73 ք.մ., 1/9 հարկ, մի քանի պատշգամբ",145000
https://www.list.am/item/20075067,"Մալաթիա Սեբաստիա, 3 սեն., 70 ք.մ., 7/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Գուսան Շերամի փողոցում, 70 ք.մ., 7/9 հարկ, կապիտալ վերանորոգված",113000
https://www.list.am/item/20728828,"Մալաթիա Սեբաստիա, 3 սեն., 76 ք.մ., 3/5 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Օհանովի փողոցում, 76 ք.մ., 3/5 հարկ, մի քանի պատշգամբ, կապիտալ վերանորոգված",112000
https://www.list.am/item/15389974,"Մալաթիա Սեբաստիա, 3 սեն., 76 ք.մ., 7/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Առնո Բաբաջանյան փողոցում, 76 ք.մ., 7/9 հարկ, կապիտալ վերանորոգված",98000
https://www.list.am/item/20525402,"Մալաթիա Սեբաստիա, 3 սեն., 78 ք.մ., 4/5 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Օհանովի փողոցում, 78 ք.մ., մի քանի պատշգամբ, նախավերջին հարկ",118000
https://www.list.am/item/19013605,"Մալաթիա Սեբաստիա, 3 սեն., 70 ք.մ., 3/9 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Օհանովի փողոցում, 70 ք.մ., 3/9 հարկ, կապիտալ վերանորոգված",100000
https://www.list.am/item/19829278,"Մալաթիա Սեբաստիա, 3 սեն., 76 ք.մ., 5/5 հարկ",Մալաթիա Սեբաստիա,"3 սենյականոց բնակարան Օհանովի փողոցում, 76 ք.մ., կապիտալ վերանորոգված, քարե շենք",100000
https://www.list.am/item/17600592,"Նոր Նորք, 3 սեն., 78 ք.մ., 7/9 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Գայի պողոտայում, 78 ք.մ., 7/9 հարկ, կապիտալ վերանորոգված",149000
https://www.list.am/item/20779732,"Նոր Նորք, 4 սեն., 76 ք.մ., 3/9 հարկ",Նոր Նորք,"4 սենյականոց բնակարան Վիլնյուսի փողոցում, 76 ք.մ., 3/9 հարկ, 2 սանհանգույց, կապիտալ վերանորոգված",90000
https://www.list.am/item/20712473,"Նոր Նորք, 3 սեն., 73 ք.մ., 6/9 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Մինսկի փողոցում, 73 ք.մ., 6/9 հարկ, կապիտալ վերանորոգված",105000
https://www.list.am/item/17597763,"Նոր Նորք, 3 սեն., 78 ք.մ., 7/9 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Գայի պողոտայում, 78 ք.մ., 7/9 հարկ, կապիտալ վերանորոգված",149000
https://www.list.am/item/19514982,"Նոր Նորք, 3 սեն., 80 ք.մ., 6/9 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Թոթովենցի փողոցում, 80 ք.մ., 6/9 հարկ, կապիտալ վերանորոգված",119000
https://www.list.am/item/20276429,"Նոր Նորք, 3 սեն., 73 ք.մ., 7/15 հարկ",Նոր Նորք,"3 սենյականոց բնակարան նորակառույց շենքում Նելսոն Ստեփանյան փողոցում, 73 ք.մ., բարձր առաստաղներ",178000
https://www.list.am/item/19645616,"Նոր Նորք, 3 սեն., 80 ք.մ., 5/5 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Մոլդովական փողոցում, 80 ք.մ., կապիտալ վերանորոգված, քարե շենք",100000
https://www.list.am/item/19289422,"Նոր Նորք, 3 սեն., 77 ք.մ., 10/14 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Արցախի պողոտայում, 77 ք.մ., 10/14 հարկ, կապիտալ վերանորոգված",110000
https://www.list.am/item/20905209,"Նոր Նորք, 3 սեն., 72 ք.մ., 7/16 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Գալշոյան փողոցում, 72 ք.մ., 7/16 հարկ, կապիտալ վերանորոգված",87000
https://www.list.am/item/20905216,"Նոր Նորք, 3 սեն., 74 ք.մ., 5/5 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Գալշոյան փողոցում, 74 ք.մ., կապիտալ վերանորոգված",87000
https://www.list.am/item/19199553,"Նոր Նորք, 3 սեն., 78 ք.մ., 7/9 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Մինսկի փողոցում, 78 ք.մ., 7/9 հարկ, կապիտալ վերանորոգված",75000
https://www.list.am/item/20255793,"Նոր Նորք, 3 սեն., 78 ք.մ., 1/5 հարկ",Նոր Նորք,"3 սենյականոց բնակարան, Moldovakan street, 78 ք.մ., 1/5 հարկ, կապիտալ վերանորոգված, քարե շենք",97000
https://www.list.am/item/20605194,"Նոր Նորք, 3 սեն., 74 ք.մ., 1/5 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Գալշոյան փողոցում, 74 ք.մ., 1/5 հարկ, կապիտալ վերանորոգված",89000
https://www.list.am/item/20850035,"Նոր Նորք, 3 սեն., 74 ք.մ., 16/16 հարկ",Նոր Նորք,"3 սենյականոց բնակարան նորակառույց շենքում Լվովյան փողոցում, 74 ք.մ., բարձր առաստաղներ",185000
https://www.list.am/item/20837762,"Նոր Նորք, 3 սեն., 70 ք.մ., 1/5 հարկ",Նոր Նորք,"3 սենյականոց բնակարան, Շոպրոն փողոցի 1-ին նրբանցք, 70 ք.մ., 1/5 հարկ, կապիտալ վերանորոգված",130000
https://www.list.am/item/19833232,"Նոր Նորք, 3 սեն., 80 ք.մ., 8/9 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Գայի պողոտայում, 80 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",130000
https://www.list.am/item/15490156,"Նոր Նորք, 3 սեն., 70 ք.մ., 4/5 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Բաղյան փողոցում, 70 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված, քարե շենք",110000
https://www.list.am/item/20565052,"Նոր Նորք, 3 սեն., 78 ք.մ., 9/9 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Գայի պողոտայում, 78 ք.մ., կապիտալ վերանորոգված",100000
https://www.list.am/item/20516538,"Նոր Նորք, 2 սեն., 72 ք.մ., 8/14 հարկ",Նոր Նորք,"2 սենյականոց բնակարան նորակառույց շենքում, Gyurjyan St, 72 ք.մ., 8/14 հարկ, 2 սանհանգույց",125000
https://www.list.am/item/20037021,"Նոր Նորք, 3 սեն., 78 ք.մ., 3/5 հարկ",Նոր Նորք,"3 սենյականոց բնակարան, Դավիթ Մալյան փողոցի նրբանցք, 78 ք.մ., 3/5 հարկ, կապիտալ վերանորոգված",135000
https://www.list.am/item/19323650,"Նոր Նորք, 3 սեն., 70 ք.մ., 8/8 հարկ",Նոր Նորք,"3 սենյականոց բնակարան նորակառույց շենքում Գյուրջյան փողոցում, 70 ք.մ., բարձր առաստաղներ",120000
https://www.list.am/item/20585569,"Նոր Նորք, 4 սեն., 71 ք.մ., 12/16 հարկ",Նոր Նորք,"4 սենյականոց բնակարան Գալշոյան փողոցում, 71 ք.մ., 12/16 հարկ, մի քանի պատշգամբ, կապիտալ վերանորոգված",79000
https://www.list.am/item/20254940,"Նոր Նորք, 3 սեն., 79 ք.մ., 8/9 հարկ",Նոր Նորք,"3 սենյականոց բնակարան նորակառույց շենքում Մոլդովական փողոցում, 79 ք.մ., 2 սանհանգույց",115000
https://www.list.am/item/20711259,"Նոր Նորք, 3 սեն., 76 ք.մ., 2/5 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Նոր Նորքում, 76 ք.մ., 2/5 հարկ, 2 սանհանգույց, կապիտալ վերանորոգված",85000
https://www.list.am/item/20612640,"Նոր Նորք, 3 սեն., 71 ք.մ., 12/16 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Գալշոյան փողոցում, 71 ք.մ., 12/16 հարկ, կապիտալ վերանորոգված",79000
https://www.list.am/item/20861003,"Նոր Նորք, 3 սեն., 79 ք.մ., 5/5 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Դավիթ Մալյան փողոցում, 79 ք.մ., կապիտալ վերանորոգված",120000
https://www.list.am/item/19959322,"Նոր Նորք, 3 սեն., 79 ք.մ., 8/9 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Մինսկի փողոցում, 79 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",85000
https://www.list.am/item/19514998,"Նոր Նորք, 3 սեն., 75 ք.մ., 3/5 հարկ",Նոր Նորք,"3 սենյականոց բնակարան Գայի պողոտայում, 75 ք.մ., 3/5 հարկ, մի քանի պատշգամբ, կապիտալ վերանորոգված",109000
